id	rcd	symbol	hgncid	ensgstable	evidence	testin	pathway	confidence	experiments	caution	uniprotac	pmid	remark	latestupdate	datasource	uniformgenetype
83	Ferroptosis	SESN2	HGNC:20746	ENSG00000130766	Has cytoprotective effect against ferroptosis. In cells expressing Sesn2, erastin-induced cell death, ROS formation, and glutathione depletion were almost completely inhibited compared to that in control cells.	Human, mice	SESN2 :-: Lipid ROS, Lipid ROS :+: Ferroptosis	Validated	0	_NA_	P58004	31323261	Sesn2 in article	2020/12/31	FerrDb team	gene with protein product
84	Ferroptosis	NF2	HGNC:7773	ENSG00000186575	Genetic inactivation of NF2 rendered cancer cells more sensitive to ferroptosis. Mediates cell density-dependent inhibition of ferroptosis.	Human, mice	NF2 :-: YAP, YAP :+: Ferroptosis	Validated	0	_NA_	P35240	31341276	Also known as merlin	2020/12/31	FerrDb team	gene with protein product
85	Ferroptosis	ARNTL	HGNC:701	ENSG00000133794	Degration of the protein is critical for ferroptosis. Blocking ARNTL degradation diminished ferroptotic tumor cell death.	Human, mice	ARNTL :-: EGLN2, EGLN2 :-: HIF1A, HIF1A  :-: Lipid ROS, Lipid ROS :+: Ferroptosis	Validated	0	_NA_	O00327	31355331	_NA_	2020/12/31	FerrDb team	gene with protein product
86	Ferroptosis	HIF1A	HGNC:4910	ENSG00000100644	Destabilizing HIF1A facilitated ferroptotic tumor cell death.	Human, mice	HIF1A  :-: Lipid ROS, Lipid ROS :+: Ferroptosis	Validated	0	_NA_	Q16665	31355331	_NA_	2020/12/31	FerrDb team	gene with protein product
87	Ferroptosis	JUN	HGNC:6204	ENSG00000177606	O-GlcNAcylated c-Jun represents an obstructive factor to ferroptosis.	Human, mice	JUN :+: GSH, GSH :-: Ferroptosis, JUN :+: PSAT1, PSAT1 :-: Ferroptosis, JUN :+: CBS, CBS :-: Ferroptosis	Deduced	0	_NA_	P05412	31394193	c-Jun in article	2020/12/31	FerrDb team	gene with protein product
88	Ferroptosis	CA9	HGNC:1383	ENSG00000107159	Inhibition induces ferroptosis.	Human	CA9 :-: Ferroptosis	Validated	0	_NA_	Q16790	31442913	_NA_	2020/12/31	FerrDb team	gene with protein product
89	Ferroptosis	HSPA5	HGNC:5238	ENSG00000044574	Knockdown of GRP78 enhanced artesunate-induced ferroptosis of pancreatic cancer cells.	Human, mice	GRP78 :-: Lipid ROS, Lipid ROS :+: Ferroptosis	Validated	0	_NA_	P11021	31456633	GRP78 in article	2020/12/31	FerrDb team	gene with protein product
90	Ferroptosis	TMBIM4	HGNC:24257	ENSG00000155957	Protects against ferroptosis in HCC cells. Inhibition increased ferroptotic cel death.	Human, mice	S1R :-: Ferroptosis	Validated	0	_NA_	Q9HC24	31507082	S1R in article	2020/12/31	FerrDb team	gene with protein product
91	Ferroptosis	HSPA5	HGNC:5238	ENSG00000044574	Serves as a negative regulator of DHA-induced ferroptosis.	Human, mice	HSPA5 :+: GPX4, GPX4 :-: Ferroptosis	Predicted	0	_NA_	P11021	31519193	_NA_	2020/12/31	FerrDb team	gene with protein product
92	Ferroptosis	PLIN2	HGNC:248	ENSG00000147872	An indispensable gene and protein in the suppression of ferroptosis caused by abnormal lipometabolism in gastric carcinoma.	Human, mice	PLIN2 :-: Ferroptosis	Screened	0	_NA_	Q99541	31520166	Also known as ADRP	2020/12/31	FerrDb team	gene with protein product
93	Ferroptosis	MIR212	HGNC:31589	ENSG00000267195	Overexpression of miR-212-5p attenuated ferroptosis while downregulation of miR-212-5p promoted ferroptotic cell death.	Mice	(miR-212-5p/Ptgs2) :-: Ferroptosis	Validated	0	_NA_	_NA_	31533781	miR-212-5p in article	2020/12/31	FerrDb team	RNA, micro
94	Ferroptosis	Fer1HCH	_NA_	_NA_	Reduced heavy chain levels caused severe mitochondrial defects and ferroptosis.	Drosophila	Fer1HCH :-: ROS, ROS :+: Ferroptosis	Predicted	0	_NA_	H1UUD2	31568497	_NA_	2020/12/31	FerrDb team	unknown
95	Ferroptosis	AIFM2	HGNC:21411	ENSG00000042286	A glutathione-independent ferroptosis suppressor. Pharmacological targeting of FSP1 strongly synergizes with GPX4 inhibitors to trigger ferroptosis.	Human, mice	FSP1 :+: CoQ10, CoQ10 :-: Lipid ROS, Lipid ROS :+: Ferroptosis	Validated	0	_NA_	Q9BRQ8	31634899	FSP1 in article	2020/12/31	FerrDb team	gene with protein product
96	Ferroptosis	AIFM2	HGNC:21411	ENSG00000042286	A potent ferroptosis-resistance factor. Positively correlates with ferroptosis resistance.	Human, mice	FSP1 :+: CoQ10, CoQ10 :-: Lipid ROS, Lipid ROS :+: Ferroptosis	Validated	0	_NA_	Q9BRQ8	31634900	FSP1 in article	2020/12/31	FerrDb team	gene with protein product
97	Ferroptosis	LAMP2	HGNC:6501	ENSG00000005893	Knockdown promoted ferroptosis.	Human	LAMP2 :+: Cysteine, Cysteine :+: GSH, GSH :-: Lipid ROS, Lipid ROS :+: Ferroptosis	Validated	0	_NA_	P13473	31672277	_NA_	2020/12/31	FerrDb team	gene with protein product
98	Ferroptosis	ZFP36	HGNC:12862	ENSG00000128016	ZFP36 plasmid impaired FBXW7 plasmid-induced HSC ferroptosis. Overexpression of Zfp36 impaired erastin- or sorafenib-induced ferroptosis.	Human, mice	ZFP36 :-: ATG16L1, ATG16L1 :+: Ferroptosis	Validated	0	_NA_	P26651	31679460	_NA_	2020/12/31	FerrDb team	gene with protein product
99	Ferroptosis	GPX4	HGNC:4556	ENSG00000167468	Depletion or inhibition resulted in cell death by ferroptosis.	Human, mice, rat	GPX4 :-: Lipid ROS, Lipid ROS :+: Ferroptosis	Validated	0	_NA_	P36969	31685805	_NA_	2020/12/31	FerrDb team	gene with protein product
100	Ferroptosis	PROM2	HGNC:20685	ENSG00000155066	Induced by ferroptotic stress and promotes resistance to ferroptotic cell death. Facilitates ferroptosis resistance in mammary epithelial and breast carcinoma cells.	Human	Prominin2 :+: Ferritin-containing MVB, Ferritin-containing MVB :-: Ferroptosis	Validated	0	_NA_	Q8N271	31735663	Prominin2 in article	2020/12/31	FerrDb team	gene with protein product
101	Ferroptosis	CHMP5	HGNC:26942	ENSG00000086065	Ferroptosis activators increase ESCRT-III subunits (e.g., CHMP5 and CHMP6). Knockdown of CHMP5 or CHMP6 sensitizes human cancer cells to ferroptosis.	Human, mice	CHMP5 :-: Ferroptosis	Validated	0	_NA_	Q9NZZ3	31761326	_NA_	2020/12/31	FerrDb team	gene with protein product
102	Ferroptosis	CHMP6	HGNC:25675	ENSG00000176108	Ferroptosis activators increase ESCRT-III subunits (e.g., CHMP5 and CHMP6). Knockdown of CHMP5 or CHMP6 sensitizes human cancer cells to ferroptosis.	Human, mice	CHMP6 :-: Ferroptosis	Validated	0	_NA_	Q96FZ7	31761326	_NA_	2020/12/31	FerrDb team	gene with protein product
103	Ferroptosis	AKR1C1	HGNC:384	ENSG00000187134	Inhibition completely resensitizes resistant melanoma cells to ferroptosis execution.	Human	AKR1C1 :-: Lipid ROS, Lipid ROS :+: Ferroptosis	Validated	0	_NA_	Q04828	31780644	_NA_	2020/12/31	FerrDb team	gene with protein product
104	Ferroptosis	AKR1C2	HGNC:385	ENSG00000151632	Inhibition completely resensitizes resistant melanoma cells to ferroptosis execution.	Human	AKR1C2 :-: Lipid ROS, Lipid ROS :+: Ferroptosis	Validated	0	_NA_	P52895	31780644	_NA_	2020/12/31	FerrDb team	gene with protein product
105	Ferroptosis	AKR1C3	HGNC:386	ENSG00000196139	Inhibition completely resensitizes resistant melanoma cells to ferroptosis execution.	Human	AKR1C3 :-: Lipid ROS, Lipid ROS :+: Ferroptosis	Validated	0	_NA_	P42330	31780644	_NA_	2020/12/31	FerrDb team	gene with protein product
106	Ferroptosis	CBS	HGNC:1550	ENSG00000160200	Knockdown in erastin-resistant cells caused ferroptotic cell death, while overexpression conferred ferroptosis resistance.	Human	CBS :+: Cystathionine, Cystathionine :+: Cysteine, Cysteine :+: GSH, GSH :-: Lipid ROS, Lipid ROS :+: Ferroptosis	Validated	0	_NA_	P35520	31819185	_NA_	2020/12/31	FerrDb team	gene with protein product
107	Ferroptosis	NFE2L2	HGNC:7782	ENSG00000116044	Genetically repression of NRF2 enhanced ferroptosis susceptibility.	Human	NFE2L2 :+: CBS, CBS :+: Cystathionine, Cystathionine :+: Cysteine, Cysteine :+: GSH, GSH :-: Lipid ROS, Lipid ROS :+: Ferroptosis	Validated	0	_NA_	Q16236	31819185	NRF2 in article	2020/12/31	FerrDb team	gene with protein product
108	Ferroptosis	CAV1	HGNC:1527	ENSG00000105974	Cav-1 deficiency aggravated ferroptosis. Short hairpin RNA of Cav-1 promoted ferroptosis, which was ameliorated by Cav-1 overexpression. 	Human, mice	CAV-1 :+: xCT, xCT :+: GPX4, GPX4 :-: Ferroptosis, CAV-1 :-: RNS, RNS :+: Ferroptosis	Validated	0	_NA_	Q03135	31877357	Cav-1 in article	2020/12/31	FerrDb team	gene with protein product
109	Ferroptosis	GCH1	HGNC:4193	ENSG00000131979	Gch1 overexpression and its downstream metabolites BH4/BH2 rescue from ferroptosis. Inhibition of GCH1 activity can sensitize resistant cancer cells to ferroptosis induction.	Human	GCH1 :+: Phospholipid, Phospholipid :-: Ferroptosis, GCH1 :+: CoQ10, CoQ10 :-: Lipid ROS, Lipid ROS :+: Ferroptosis	Validated	0	_NA_	P30793	31989025	_NA_	2021/5/15	FerrDb team	gene with protein product
110	Ferroptosis	SIRT3	HGNC:14931	ENSG00000142082	These data indicate that inactivation of Sirt3 significantly sensitizes cells to p53-dependent ferroptosis upon ROS-induced stress.	Human	SIRT3 :-: Ferroptosis	Validated	0	_NA_	Q9NTG7	33377976	_NA_	2021/6/30	FerrDb team	gene with protein product
111	Ferroptosis	DAZAP1	HGNC:2683	ENSG00000071626	Furthermore, DAZAP1 significantly reduced cellular sensitivity to sorafenib (SF), which had been proven to be an inducer of ferroptosis by targeting the system Xc−.	_NA_	(DAZAP1/SLC7A11) :-: Ferroptosis	Validated	0	Corrigendum	Q96EP5	33358859	_NA_	2021/7/2	FerrDb team	gene with protein product
112	Ferroptosis	PIR	HGNC:30048	ENSG00000087842	Consequently, in cell cultures and xenograft mouse models, blocking PIR signaling enhances ferroptosis-mediated tumor growth suppression.	Human, mice	PIR :-: oxidative DNA damage, oxidative DNA damage :+: HMGB1, HMGB1 :+: ACSL4, ACSL4 :+: Ferroptosis	Validated	0	_NA_	O00625	33373853	_NA_	2021/7/2	FerrDb team	gene with protein product
113	Ferroptosis	GCLC	HGNC:4311	ENSG00000001084	Non-canonical Glutamate-Cysteine Ligase Activity Protects against Ferroptosis	Human	GCLC :+: gamma-glutamyl-peptides, gamma-glutamyl-peptides :-: Glu, Glu :+: Ferroptosis	Validated	0	_NA_	P48506	33357455	_NA_	2021/7/9	FerrDb team	gene with protein product
114	Ferroptosis	FTL	HGNC:3999	ENSG00000087086	Ferritin upregulation prevents ferroptosis by mediating P53 and SLC7A11 expression.	Rat	FTL :-: p53, FTL :-: SLC7A11, p53 :+: Ferroptosis, SLC7A11 :+: Ferroptosis	Validated	0	_NA_	P02792	33333054	Ferritin in article	2021/7/12	FerrDb team	gene with protein product
115	Ferroptosis	HCAR1	HGNC:4532	ENSG00000196917	These observations support our hypothesis that HCAR1 and MCT1 are involved in the lactate-dependent ferroptosis resistance in tumor cells. Blocking the HCAR1/MCT1-Mediated Lactate Import Exacerbates Ferroptosis	Human, mice	(HCAR1/MCT1) :-: (AMP/ATP), (AMP/ATP) :+: AMPK, AMPK :-: SREBP1, SREBP1 :+: SCD1, SCD1 :-: Ferroptosis, (HCAR1/MCT1) :-: ACSL4, ACSL4 :+: Ferroptosis	Validated	0	_NA_	Q9BXC0	33296645	_NA_	2021/7/12	FerrDb team	gene with protein product
116	Ferroptosis	SLC16A1	HGNC:10922	ENSG00000155380	These observations support our hypothesis that HCAR1 and MCT1 are involved in the lactate-dependent ferroptosis resistance in tumor cells. Blocking the HCAR1/MCT1-Mediated Lactate Import Exacerbates Ferroptosis	Human, mice	(HCAR1/MCT1) :-: (AMP/ATP), (AMP/ATP) :+: AMPK, AMPK :-: SREBP1, SREBP1 :+: SCD1, SCD1 :-: Ferroptosis, (HCAR1/MCT1) :-: ACSL4, ACSL4 :+: Ferroptosis	Validated	0	_NA_	P53985	33296645	MCT1 in article	2021/7/16	FerrDb team	gene with protein product
117	Ferroptosis	RRM2	HGNC:10452	ENSG00000171848	RRM2 exerts an anti-ferroptotic role in liver cancer cells by sustaining GSH synthesis.	Human	RRM2 :+: GSS, GSS :+: GSH, GSH :-: Ferroptosis	Validated	0	_NA_	P31350	33372599	_NA_	2021/7/19	FerrDb team	gene with protein product
118	Ferroptosis	SCD	HGNC:10571	ENSG00000099194	Genetic and Pharmacological Inhibition of SCD1 Prevents the Growth of STK11/KEAP1 Co-mutant Cells and Sensitizes Those Cells to Ferroptosis Induction.	Human	SCD :-: Ferroptosis	Validated	0	_NA_	O00767	33264619	SCD1 in article	2021/7/26	FerrDb team	gene with protein product
119	Ferroptosis	NR4A1	HGNC:7980	ENSG00000123358	Pharmacological inhibition of NR4A1 promotes ferroptosis in pancreatic cancer cells	Human	NR4A1 :+: SCD1, SCD1 :-: Ferroptosis	Deduced	0	_NA_	P22736	33271455	_NA_	2021/8/2	FerrDb team	gene with protein product
120	Ferroptosis	PIK3CA	HGNC:8975	ENSG00000121879	Notably, we found that cancer cells carrying PIK3CA activating mutation or PTEN deletion appeared to be more resistant to RSL3. These mutations lead to the activation of the oncogenic PI3K-AKT signaling pathway. Therefore, sustained activation of the PI3K-AKT-mTOR pathway protects cancer cells from ferroptotic cell death.	Human	PIK3CA :+: PI3K-AKT pathway, PI3K-AKT pathway :-: Ferroptosis	Deduced	0	_NA_	P42336	33229547	_NA_	2021/8/2	FerrDb team	gene with protein product
121	Ferroptosis	RPTOR	HGNC:30287	ENSG00000141564	mTORC1, Instead of mTORC2, Suppresses Ferroptosis. short-hairpin RNA (shRNA)-mediated silencing of RAPTOR (a component of mTORC1) but not that of RICTOR (a component of mTORC2) sensitized MDA-MB-453 and BT474 cells to RSL3.	Human	RAPTOR :+: mTORC1, mTORC1 :+: SREBP1, SREBP1 :+: SCD1, SCD1 :-: Ferroptosis	Deduced	0	_NA_	Q8N122	33229547	RAPTOR in article	2021/8/2	FerrDb team	gene with protein product
122	Ferroptosis	SREBF1	HGNC:11289	ENSG00000072310	SREBP1 Protects Cells from Ferroptosis through SCD1 Activity.	Human	SREBP1 :+: SCD1, SCD1 :-: Ferroptosis	Validated	0	_NA_	P36956	33229547	SREBP1 in article	2021/8/2	FerrDb team	gene with protein product
123	Ferroptosis	SREBF2	HGNC:11290	ENSG00000198911	The lipogenesis regulator SREBP2 directly induces transcription of the iron carrier Transferrin (TF), reducing intracellular iron pools, reactive oxygen species, and lipid peroxidation, thereby conferring resistance to inducers of ferroptosis.	Human	SREBP2 :+: TF, TF :-: ROS, ROS :+: Lipid peroxidation, Lipid peroxidation :+: Ferroptosis	Validated	0	_NA_	Q12772	33203734	SREBP2 in article	2021/8/6	FerrDb team	gene with protein product
124	Ferroptosis	FZD7	HGNC:4045	ENSG00000155760	Conversely, FZD7 overexpression induced increased GPX4 mRNA and protein expression levels. FZD7 Marks a Cell Population Susceptible to GPX4 Inhibitors.	Human, mice	FZD7 :+: GPX4, GPX4 :-: Ferroptosis	Validated	0	_NA_	O75084	33172933	_NA_	2021/8/9	FerrDb team	gene with protein product
125	Ferroptosis	NFE2L2	HGNC:7782	ENSG00000116044	In FRDA fibroblasts, both treatments promoted the nuclear translocation of Nrf2 (Fig. 5A) and the inhibition of redox imbalance and ferroptosis.	Mice	Nrf2 :-: ROS, ROS :+: Ferroptosis	Validated	0	_NA_	Q16236	33197769	Nrf2 in article	2021/8/18	FerrDb team	gene with protein product
126	Ferroptosis	NFE2L2	HGNC:7782	ENSG00000116044	Up-regulating Nrf2 alleviated the diabetes related ferroptosis in kidneys.	Mice	Nrf2 :-: Ferroptosis	Validated	0	_NA_	Q16236	33152439	NRF2 in article	2021/8/21	FerrDb team	gene with protein product
127	Ferroptosis	P4HB	HGNC:8548	ENSG00000185624	Knockdown of these target genes sensitized cells to known ferroptosis inducers, while PACMA31, a previously reported inhibitor of P4HB, directly induced ferroptosis and was highly synergistic with erastin.	Human	P4HB :-: ER stress, ER stress :+: Ferroptosis	Deduced	0	_NA_	P07237	33124817	_NA_	2021/8/21	FerrDb team	gene with protein product
128	Ferroptosis	NT5DC2	HGNC:25717	ENSG00000168268	Knockdown of these target genes sensitized cells to known ferroptosis inducers, while PACMA31, a previously reported inhibitor of P4HB, directly induced ferroptosis and was highly synergistic with erastin.	_NA_	NT5DC2 :-: Ferroptosis	Deduced	0	_NA_	Q9H857	33124817	_NA_	2021/8/21	FerrDb team	gene with protein product
129	Ferroptosis	BCAT2	HGNC:977	ENSG00000105552	Here, by using a high-throughput CRISPR/Cas9-based genetic screen in HepG2 hepatocellular carcinoma cells to search for metabolic proteins inhibiting ferroptosis, we identified a branched-chain amino acid aminotransferase 2 (BCAT2) as a novel suppressor of ferroptosis.	Human	BCAT2 :-: Ferroptosis	Validated	0	_NA_	O15382	33097833	_NA_	2021/8/23	FerrDb team	gene with protein product
130	Ferroptosis	HSF1	HGNC:5224	ENSG00000185122	Altogether, HSF1 may function as a key defender against PA-induced ferroptosis in cardiomyocytes by maintaining cellular iron homeostasis and GPX4 expression.	Human, mice	HSF1 :-: Ferroptosis	Validated	0	_NA_	Q00613	33098823	_NA_	2021/8/27	FerrDb team	gene with protein product
131	Ferroptosis	PLA2G6	HGNC:9039	ENSG00000184381	PLA2G6 Deficiency Sensitizes Trophoblasts to Ferroptosis.	Human, mice	PLA2G6 :-: Ferroptosis	Validated	0	_NA_	O60733	33087576	_NA_	2021/8/27	FerrDb team	gene with protein product
132	Ferroptosis	MIR424	HGNC:31881	ENSG00000284231	In the present study, we show that miR-424-5p negatively regulates ferroptosis by directly targeting ACSL4 in ovarian cancer cells.	Human	miR-424-5p :-: ACSL4, ACSL4 :+: Ferroptosis	Validated	0	_NA_	_NA_	33038905	miR-424-5p in article	2021/8/30	FerrDb team	RNA, micro
133	Ferroptosis	PARK7	HGNC:16369	ENSG00000116288	Therefore, our results further implied that the C terminus of DJ-1 mediates the suppression of ferroptosis, and when the C-terminal structure is destroyed, DJ-1 inhibition of ferroptosis is abolished.	Human, mice	PARK7 :-: Ferroptosis	Validated	0	_NA_	Q99497	33024240	DJ-1 in article	2021/9/1	FerrDb team	gene with protein product
134	Ferroptosis	FXN	HGNC:3951	ENSG00000165060	Most importantly, frataxin deficiency enhanced ferroptosis driven by ethanol via evaluating the levels of lactate dehydrogenase, cell morphological changes, mitochondrial labile iron pool, and lipid peroxidation. Conversely, restoring frataxin alleviated the sensitivity to ferroptosis. In addition, frataxin overexpression mitigated the sensitivity of ethanol-induced ferroptosis in HepG2CYP2E1+/+.	Human	FXN :-: Lipid ROS, Lipid ROS :+: Ferroptosis	Validated	0	_NA_	Q16595	33017621	frataxin in article	2021/9/3	FerrDb team	gene with protein product
135	Ferroptosis	SUV39H1	HGNC:11479	ENSG00000101945	Mechanistically, we discovered that siRNA knockdown or pharmacological inhibition of SUV39H1 induced iron accumulation and lipid peroxidation, leading to ferroptosis that disrupted ccRCC cell growth in vitro and in vivo.	Human	SUV39H1 :-: DPP4, DPP4 :+: Ferroptosis	Validated	0	_NA_	O43463	33643820	_NA_	2021/9/3	FerrDb team	gene with protein product
136	Ferroptosis	ATF2	HGNC:784	ENSG00000115966	All these results suggested that ATF2 inhibited BETi-induced ferroptosis by increasing NRF2 expression.	Human	ATF2 :+: NRF2, NRF2 :-: Ferroptosis	Validated	0	_NA_	P15336	33008584	_NA_	2021/9/6	FerrDb team	gene with protein product
137	Ferroptosis	CDKN1A	HGNC:1784	ENSG00000124762	While this study was performed in cancer cell lines, our results support the potential of p21 to aid in maintenance of healthy tissues by blocking the damage incurred due to ferroptosis.	Human	(p21/CDK2) :-: Ferroptosis	Predicted	0	_NA_	P38936	32979260	p21 in article	2021/9/6	FerrDb team	gene with protein product
138	Ferroptosis	FTH1	HGNC:3976	ENSG00000167996	FTH1 Inhibits Ferroptosis Through Ferritinophagy in the 6-OHDA Model of Parkinson's Disease.	Rat	FTH1 :-: Ferroptosis	Validated	0	_NA_	P02794	32959272	_NA_	2021/9/8	FerrDb team	gene with protein product
139	Ferroptosis	NFE2L2	HGNC:7782	ENSG00000116044	Nrf2 Upregulation Inhibits Ferroptosis and Plays a Protective Role in IIR-ALI.	Mice	Nrf2 :+: SLC7A11, SLC7A11 :+: Cystine, Cystine :+: GSH, GSH :+: GPX4, GPX4 :-: Lipid ROS, Lipid ROS :+: Ferroptosis	Validated	0	_NA_	Q16236	33014271	NRF2 in article	2021/9/10	FerrDb team	gene with protein product
140	Ferroptosis	STAT3	HGNC:11364	ENSG00000168610	STAT3 Overexpression Upregulates SLC7A11 and Ameliorates OGD/R-Induced MLE12 Ferroptosis.	Mice	STAT3 :+: SLC7A11, SLC7A11 :+: Cystine, Cystine :+: GSH, GSH :+: GPX4, GPX4 :-: Lipid ROS, Lipid ROS :+: Ferroptosis	Validated	0	_NA_	P40763	33014271	_NA_	2021/9/10	FerrDb team	gene with protein product
141	Ferroptosis	ACOT1	HGNC:33128	ENSG00000184227	Overexpression of Acot1 in cell lines showed noteworthy protection to ferroptosis, while the knock-down of Acot1 sensitized cardiomyocytes to ferroptosis by DIC.	Mice	ACOT1 :-: Ferroptosis	Validated	0	_NA_	Q86TX2	32934217	_NA_	2021/9/15	FerrDb team	gene with protein product
142	Ferroptosis	NFE2L2	HGNC:7782	ENSG00000116044	Furthermore, Nfe2l2 (Nrf2) knockdown sensitized cells to ferroptotic cell death.	Rat	Nrf2 :+: SLC7A11, SLC7A11 :+: GSH, GSH :-: Ferroptosis, Nrf2 :+: GCL, GCL :+: GSH, GSH :-: Ferroptosis, Nrf2 :+: FTH1, FTH1 :-: Ferroptosis	Validated	0	_NA_	Q16236	32937103	Nrf2 in article	2021/9/15	FerrDb team	gene with protein product
143	Ferroptosis	ALDH3A2	HGNC:403	ENSG00000072210	Thus, our results show that loss of Aldh3a2 induces ferroptotic cell death in leukemic cells and is synthetically lethal with GPX4 inhibtion.	Mice	ALDH3A2 :-: Ferroptosis	Validated	0	_NA_	P51648	32458004	Aldh3a2 in article	2021/9/17	FerrDb team	gene with protein product
144	Ferroptosis	NFE2L2	HGNC:7782	ENSG00000116044	Nrf2 acivation inhibited seawater-induced ferroptosis in MLE-12 cells. Nrf2 deficiency aggravated lung injury and ferroptosis in mice induced by seawater drowning.	Mice	Nrf2 :-: Ferroptosis	Validated	0	_NA_	Q16236	32907551	Nrf2 in article	2021/9/17	FerrDb team	gene with protein product
145	Ferroptosis	STK11	HGNC:11389	ENSG00000118046	Loss of function of the tumor suppressor LKB1 enhances sensitivity to ferroptosis in human non-small cell lung cancer cells.	Human	LKB1 :+: AMPK, AMPK :-: ACC1, ACC1 :+: FAS, FAS :+: Ferroptosis	Validated	0	_NA_	Q15831	32883948	LKB1 in article	2021/9/17	FerrDb team	gene with protein product
146	Ferroptosis	FNDC5	HGNC:20240	ENSG00000160097	Serum irisin levels are decreased and negatively correlated with disease severity in patients with sepsis, and irisin treatment suppresses ferroptosis and restores mitochondrial function in experimental sepsis.	Human, mice	Irisin :-: Ferroptosis	Deduced	0	Irisin is a cleavage protein of fibronectin type III domain 5 (FNDC5).	Q8NAU1	32997405	Irisin in article	2021/9/26	FerrDb team	gene with protein product
147	Ferroptosis	CircIL4R	_NA_	_NA_	CircIL4R knockdown impeded oncogenesis and expedited ferroptosis of HCC cells.	Human	CircIL4R :-: miR-541-3p, miR-541-3p :-: GPX4, GPX4 :-: Ferroptosis	Validated	0	_NA_	_NA_	32808701	CircIL4R in article	2021/9/27	FerrDb team	circular RNA
148	Ferroptosis	CDH1	HGNC:1748	ENSG00000039068	CDH1 silencing or ZEB1 overexpression increased the susceptibility to ferroptosis, whereas CDH overexpression or ZEB1 silencing decreased the susceptibility, in vitro and in vivo.	Human, mice	CDH1 :-: Ferroptosis	Validated	0	_NA_	P12830	32896720	_NA_	2021/9/27	FerrDb team	gene with protein product
149	Ferroptosis	NFE2L2	HGNC:7782	ENSG00000116044	NRF2 negatively regulates FOCAD expression. FOCAD enhances the sensitivity of NSCLC cells to the ferroptosis induced by cysteine deprivation, but not GPX4 inhibition.	Human	NFE2L2 :-: FOCAD, FOCAD :+: FAK, FAK :+: Ferroptosis	Validated	0	_NA_	Q16236	32898818	NRF2 in article	2021/10/8	FerrDb team	gene with protein product
150	Ferroptosis	MIR214	HGNC:31591	ENSG00000283844	PVT1 silencing or miR-214 overexpression significantly reduced infarct size and suppressed ferroptosis in vivo.	Human, mice	MIR214 :-: PVT1, PVT1 :+: Ferroptosis	Validated	0	_NA_	_NA_	32827544	miR-214 in article	2021/10/13	FerrDb team	RNA, micro
151	Ferroptosis	NEDD4L	HGNC:7728	ENSG00000049759	Here, we screened 571 UPS-related E1, E2, and E3 genes in a human pancreatic cancer cell line (PANC1) and identified the upregulation of NEDD4-like E3 ubiquitin protein ligase (NEDD4L) as a novel ferroptosis suppressor.	Human	NEDD4L :-: LTF, LTF :+: Ferroptosis	Validated	0	_NA_	Q96PU5	32811647	_NA_	2021/10/14	FerrDb team	gene with protein product
152	Ferroptosis	SQSTM1	HGNC:11280	ENSG00000161011	Taken together, our results indicated that high p62 expression protects SH-SY5Y cells against 6-OHDA-induced ferroptosis.	Human	(SQSTM1/Keap1) :+: Nrf2, Nrf2 :-: Ferroptosis, (SQSTM1/Keap1) :+: HO-1, HO-1 :-: Ferroptosis	Validated	0	_NA_	Q13501	32770451	_NA_	2021/10/15	FerrDb team	gene with protein product
153	Ferroptosis	TF	HGNC:11740	ENSG00000091513	Trf-LKO mice display iron-deficiency anemia, iron overload in tissues, and susceptibility to liver damage via ferroptosis.	Human, mice	TF :-: Ferroptosis	Validated	0	Recognized as a driver in other studies.	P02787	32374849	transferrin/Trf in article	2021/10/17	FerrDb team	gene with protein product
154	Ferroptosis	FTMT	HGNC:17345	ENSG00000181867	FTMT and ferritin heavy chain (FTH) cooperated to protect macrophages from RSL-3-induced ferroptosis under hypoxia as this form of cell death is linked to iron metabolism. In hypoxic macrophages either FTMT or FTH was sufficient to protect from ferroptosis	Human	FTMT :-: Ferroptosis	Validated	0	_NA_	Q8N4E7	32810738	_NA_	2021/10/28	FerrDb team	gene with protein product
155	Ferroptosis	BRD2	HGNC:1103	ENSG00000204256	Inhibition of BET and the proteasome triggers ferroptosis cell death.	Human	BRD2 :-: Ferroptosis	Deduced	0	_NA_	P25440	32937365	_NA_	2021/10/28	FerrDb team	gene with protein product
156	Ferroptosis	BRD3	HGNC:1104	ENSG00000169925	Inhibition of BET and the proteasome triggers ferroptosis cell death.	Human	BRD3 :-: Ferroptosis	Deduced	0	_NA_	Q15059	32937365	_NA_	2021/10/28	FerrDb team	gene with protein product
157	Ferroptosis	BRD4	HGNC:13575	ENSG00000141867	Inhibition of BET and the proteasome triggers ferroptosis cell death.	Human	BRD4 :-: Ferroptosis	Deduced	0	_NA_	O60885	32937365	_NA_	2021/10/28	FerrDb team	gene with protein product
158	Ferroptosis	BRDT	HGNC:1105	ENSG00000137948	Inhibition of BET and the proteasome triggers ferroptosis cell death.	Human	BRDT :-: Ferroptosis	Deduced	0	_NA_	Q58F21	32937365	_NA_	2021/10/28	FerrDb team	gene with protein product
